image_path,class_label,attributes,caption,instance_id,Unnamed: 5
DL_Group_4/Travel_Handbag_travel_handbag_0003.jpg,travel_handbag,color:brown;material:synthetic;condition:used;size:medium,a used medium brown synthetic travel handbag,travel_handbag_0003,
DL_Group_4/Travel_Handbag_travel_handbag_0004.jpg,travel_handbag,color:brown;material:synthetic;condition:used;size:medium,a used medium brown synthetic travel handbag,travel_handbag_0004,
DL_Group_4/Travel_Handbag_travel_handbag_0005.jpg,travel_handbag,color:brown;material:synthetic;condition:used;size:medium,a used medium brown synthetic travel handbag,travel_handbag_0005,
DL_Group_4/Travel_Laptop_bag_travel_laptop_bag_0001.jpg,travel_laptop_bag,color:black;material:leather;condition:used;size:medium,a used medium black leather travel laptop bag,travel_laptop_bag_0001,
DL_Group_4/Travel_Laptop_bag_travel_laptop_bag_0002.jpg,travel_laptop_bag,color:black;material:leather;condition:used;size:medium,a used medium black leather travel laptop bag,travel_laptop_bag_0002,
DL_Group_4/Travel_Laptop_bag_travel_laptop_bag_0003.jpg,travel_laptop_bag,color:black;material:leather;condition:used;size:medium,a used medium black leather travel laptop bag,travel_laptop_bag_0003,
DL_Group_4/Travel_Laptop_bag_travel_laptop_bag_0004.jpg,travel_laptop_bag,color:black;material:leather;condition:used;size:medium,a used medium black leather travel laptop bag,travel_laptop_bag_0004,
DL_Group_4/Travel_Laptop_bag_travel_laptop_bag_0005.jpg,travel_laptop_bag,color:black;material:leather;condition:used;size:medium,a used medium black leather travel laptop bag,travel_laptop_bag_0005,
DL_Group_4/Travel_Laptop_Case_travel_laptop_case_0001.jpg,travel_laptop_case,color:black;material:cotton;condition:used;size:medium,a used medium black cotton laptop case,travel_laptop_case_0001,
DL_Group_4/Travel_Laptop_Case_travel_laptop_case_0002.jpg,travel_laptop_case,color:black;material:cotton;condition:used;size:medium,a used medium black cotton laptop case,travel_laptop_case_0002,
DL_Group_4/Travel_Laptop_Case_travel_laptop_case_0003.jpg,travel_laptop_case,color:black;material:cotton;condition:used;size:medium,a used medium black cotton laptop case,travel_laptop_case_0003,
DL_Group_4/Travel_Laptop_Case_travel_laptop_case_0004.jpg,travel_laptop_case,color:black;material:cotton;condition:used;size:medium,a used medium black cotton laptop case,travel_laptop_case_0004,
DL_Group_4/Travel_Laptop_Case_travel_laptop_case_0005.jpg,travel_laptop_case,color:black;material:cotton;condition:used;size:medium,a used medium black cotton laptop case,travel_laptop_case_0005,
DL_Group_4/Travel_Suit_Cover_travel_suit_cover_0001.jpg,travel_suit_cover,color:black;material:cloth;condition:used;size:medium,a used black cloth travel suit cover in medium size,travel_suit_cover_0001,
DL_Group_4/Travel_Suit_Cover_travel_suit_cover_0002.jpg,travel_suit_cover,color:black;material:cloth;condition:used;size:medium,a used black cloth travel suit cover in medium size,travel_suit_cover_0002,
DL_Group_4/Travel_Suit_Cover_travel_suit_cover_0003.jpg,travel_suit_cover,color:black;material:cloth;condition:used;size:medium,a used black cloth travel suit cover in medium size,travel_suit_cover_0003,
DL_Group_4/Travel_Suit_Cover_travel_suit_cover_0004.jpg,travel_suit_cover,color:black;material:cloth;condition:used;size:medium,a used black cloth travel suit cover in medium size,travel_suit_cover_0004,
DL_Group_4/Travel_Suit_Cover_travel_suit_cover_0005.jpg,travel_suit_cover,color:black;material:cloth;condition:used;size:medium,a used black cloth travel suit cover in medium size,travel_suit_cover_0005,
DL_Group_4/Travel_Sunglasaes_travel_sunglasaes_0001.jpg,travel_sunglasaes,color:brown;material:glass;condition:used;size:small,a used small brown glass travel sunglasses,travel_sunglasaes_0001,
DL_Group_4/Travel_Sunglasaes_travel_sunglasaes_0002.jpg,travel_sunglasaes,color:brown;material:glass;condition:used;size:small,a used small brown glass travel sunglasses,travel_sunglasaes_0002,
DL_Group_4/Travel_Sunglasaes_travel_sunglasaes_0003.jpg,travel_sunglasaes,color:brown;material:glass;condition:used;size:small,a used small brown glass travel sunglasses,travel_sunglasaes_0003,
DL_Group_4/Travel_Sunglasaes_travel_sunglasaes_0004.jpg,travel_sunglasaes,color:brown;material:glass;condition:used;size:small,a used small brown glass travel sunglasses,travel_sunglasaes_0004,
DL_Group_4/Travel_Sunglasaes_travel_sunglasaes_0005.jpg,travel_sunglasaes,color:brown;material:glass;condition:used;size:small,a used small brown glass travel sunglasses,travel_sunglasaes_0005,
DL_Group_4/Travel_Trolley_bag_travel_trolley_bag_0001.jpg,travel_trolley_bag,color:grey;material:polyester;condition:used;size:large,a used large grey polyester travel trolley bag,travel_trolley_bag_0001,
DL_Group_4/Travel_Trolley_bag_travel_trolley_bag_0002.jpg,travel_trolley_bag,color:grey;material:polyester;condition:used;size:large,a used large grey polyester travel trolley bag,travel_trolley_bag_0002,
DL_Group_4/Travel_Trolley_bag_travel_trolley_bag_0003.jpg,travel_trolley_bag,color:grey;material:polyester;condition:used;size:large,a used large grey polyester travel trolley bag,travel_trolley_bag_0003,
DL_Group_4/Travel_Trolley_bag_travel_trolley_bag_0004.jpg,travel_trolley_bag,color:grey;material:polyester;condition:used;size:large,a used large grey polyester travel trolley bag,travel_trolley_bag_0004,
DL_Group_4/Travel_Trolley_bag_travel_trolley_bag_0005.jpg,travel_trolley_bag,color:grey;material:polyester;condition:used;size:large,a used large grey polyester travel trolley bag,travel_trolley_bag_0005,
DL_Group_4/Travel_Umbrella_travel_umbrella_0001.jpg,travel_umbrella,color:black;material:fabric;condition:used;size:medium,a used medium black fabric travel umbrella,travel_umbrella_0001,
DL_Group_4/Travel_Umbrella_travel_umbrella_0002.jpg,travel_umbrella,color:black;material:fabric;condition:used;size:medium,a used medium black fabric travel umbrella,travel_umbrella_0002,
DL_Group_4/Travel_Umbrella_travel_umbrella_0003.jpg,travel_umbrella,color:black;material:fabric;condition:used;size:medium,a used medium black fabric travel umbrella,travel_umbrella_0003,
DL_Group_4/Travel_Umbrella_travel_umbrella_0004.jpg,travel_umbrella,color:black;material:fabric;condition:used;size:medium,a used medium black fabric travel umbrella,travel_umbrella_0004,
DL_Group_4/Travel_Umbrella_travel_umbrella_0005.jpg,travel_umbrella,color:black;material:fabric;condition:used;size:medium,a used medium black fabric travel umbrella,travel_umbrella_0005,
